COUNTER,INTERPOLATED,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,RAW_CQ,GYROX,GYROY,MARKER,SYNC,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4,CQ_CMS,CQ_DRL
46.0,0.0,4200.000000000002,4216.410256410258,4198.97435897436,4190.256410256412,4190.769230769232,4180.512820512822,4168.20512820513,4174.871794871797,4193.333333333335,4185.128205128207,4182.051282051283,4210.769230769232,4197.435897435899,4196.923076923078,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
47.0,0.0,4203.589743589745,4216.410256410258,4208.20512820513,4195.897435897437,4186.666666666668,4181.0256410256425,4174.871794871797,4180.512820512822,4193.333333333335,4185.641025641027,4190.769230769232,4210.256410256412,4202.051282051283,4202.564102564104,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
48.0,0.0,4211.282051282053,4234.3589743589755,4215.384615384617,4203.589743589745,4189.743589743592,4178.46153846154,4176.410256410258,4182.051282051283,4194.871794871797,4185.128205128207,4192.307692307694,4213.846153846155,4203.589743589745,4204.102564102565,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
49.0,0.0,4211.794871794873,4241.0256410256425,4207.179487179489,4201.538461538463,4190.769230769232,4172.307692307694,4166.666666666668,4177.435897435899,4192.8205128205145,4185.128205128207,4192.8205128205145,4218.46153846154,4203.589743589745,4204.102564102565,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
50.0,0.0,4200.512820512822,4232.8205128205145,4190.256410256412,4198.97435897436,4185.128205128207,4167.179487179489,4162.564102564104,4170.769230769232,4187.692307692309,4184.102564102565,4188.20512820513,4206.666666666668,4201.538461538463,4201.538461538463,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
51.0,0.0,4202.051282051283,4235.897435897437,4210.256410256412,4198.46153846154,4203.589743589745,4171.794871794873,4176.923076923078,4167.692307692309,4182.564102564104,4184.102564102565,4180.000000000002,4209.743589743592,4203.076923076925,4197.94871794872,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
52.0,0.0,4213.333333333335,4245.128205128207,4218.46153846154,4205.128205128207,4188.71794871795,4177.435897435899,4184.615384615386,4172.8205128205145,4188.20512820513,4184.615384615386,4188.20512820513,4212.307692307694,4212.307692307694,4205.641025641027,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
53.0,0.0,4217.94871794872,4247.692307692309,4212.307692307694,4215.384615384617,4185.128205128207,4176.410256410258,4171.282051282053,4173.846153846155,4191.282051282053,4185.641025641027,4196.923076923078,4216.923076923078,4212.307692307694,4217.435897435899,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
54.0,0.0,4210.256410256412,4245.641025641027,4206.153846153848,4204.615384615386,4192.8205128205145,4176.923076923078,4160.512820512822,4170.256410256412,4186.153846153848,4185.641025641027,4189.23076923077,4220.512820512822,4201.538461538463,4211.282051282053,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
55.0,0.0,4200.512820512822,4241.0256410256425,4191.794871794873,4199.487179487181,4184.102564102565,4178.97435897436,4167.179487179489,4171.794871794873,4189.23076923077,4185.128205128207,4186.666666666668,4207.179487179489,4202.051282051283,4197.94871794872,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
56.0,0.0,4204.615384615386,4243.589743589745,4208.20512820513,4212.8205128205145,4202.051282051283,4177.94871794872,4173.846153846155,4172.8205128205145,4192.8205128205145,4185.128205128207,4191.282051282053,4210.256410256412,4208.20512820513,4203.076923076925,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
57.0,0.0,4216.923076923078,4253.333333333335,4221.0256410256425,4209.743589743592,4192.307692307694,4173.846153846155,4167.692307692309,4172.307692307694,4190.256410256412,4184.102564102565,4192.8205128205145,4214.3589743589755,4210.256410256412,4216.923076923078,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
58.0,0.0,4222.564102564104,4256.410256410258,4212.307692307694,4205.128205128207,4185.128205128207,4173.846153846155,4165.641025641027,4174.871794871797,4190.256410256412,4184.615384615386,4192.8205128205145,4217.94871794872,4213.333333333335,4219.487179487181,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
59.0,0.0,4214.3589743589755,4248.71794871795,4210.769230769232,4220.512820512822,4197.435897435899,4177.435897435899,4173.333333333335,4179.487179487181,4193.333333333335,4185.641025641027,4195.897435897437,4224.615384615386,4216.923076923078,4216.923076923078,0.0,2047.0,2048.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0
